emp_id,component_name,component_code,amount
EMP-04005,Gratuity Contribution,2,1776.09
EMP-04005,Professional Tax,2,915.06
EMP-04006,Meal Allowance,1,61174.56
EMP-04006,Remote Work Allowance,1,37180.73
EMP-04006,Performance Allowance,1,26269.94
EMP-04006,Provident Fund,2,25242.3
EMP-04006,Insurance,2,14117.29
EMP-04006,Income Tax,2,28322.58
EMP-04006,Gratuity Contribution,2,14065.42
EMP-04007,Special Allowance,1,1324.4
EMP-04007,Remote Work Allowance,1,1613.15
EMP-04007,Travel Allowance,1,2874.65
EMP-04007,Transport Allowance,1,1368.82
EMP-04007,Internet Allowance,1,3700.78
EMP-04007,Medical Allowance,1,1932.08
EMP-04007,Provident Fund,2,479.76
EMP-04007,Professional Tax,2,1863.92
EMP-04007,Insurance,2,2503.46
EMP-04008,Special Allowance,1,4168.25
EMP-04008,House Rent Allowance,1,2948.25
EMP-04008,Performance Allowance,1,5989.7
EMP-04008,Professional Tax,2,5087.05
EMP-04008,Income Tax,2,922.38
EMP-04008,Provident Fund,2,3992.29
EMP-04008,Insurance,2,2204.25
EMP-04009,House Rent Allowance,1,5505.56
EMP-04009,Shift Allowance,1,9103.74
EMP-04009,Remote Work Allowance,1,6597.75
EMP-04009,Provident Fund,2,812.07
EMP-04009,Professional Tax,2,3360.07
EMP-04010,Transport Allowance,1,9407.54
EMP-04010,Special Allowance,1,10612.55
EMP-04010,Shift Allowance,1,4568.57
EMP-04010,Meal Allowance,1,5872.1
EMP-04010,Performance Allowance,1,7824.25
EMP-04010,Travel Allowance,1,6458.92
EMP-04010,Provident Fund,2,947.3
EMP-04010,Income Tax,2,4688.1
EMP-04011,Transport Allowance,1,20360.4
EMP-04011,Special Allowance,1,41279.82
EMP-04011,Shift Allowance,1,29352.91
EMP-04011,Professional Tax,2,14537.83
EMP-04011,Gratuity Contribution,2,15026.79
EMP-04011,Insurance,2,6383.77
EMP-04011,Income Tax,2,4001.33
EMP-04012,Travel Allowance,1,4864.55
EMP-04012,Meal Allowance,1,5870.22
EMP-04012,House Rent Allowance,1,10353.2
EMP-04012,Transport Allowance,1,6349.76
EMP-04012,Gratuity Contribution,2,1569.21
EMP-04012,Income Tax,2,1949.67
EMP-04012,Provident Fund,2,9484.33
EMP-04013,Meal Allowance,1,19479.09
EMP-04013,Performance Allowance,1,5385.54
EMP-04013,House Rent Allowance,1,5546.61
EMP-04013,Professional Tax,2,3373.94
EMP-04013,Income Tax,2,5123.65
EMP-04013,Gratuity Contribution,2,12404.97
EMP-04014,Performance Allowance,1,10605.37
EMP-04014,Meal Allowance,1,28987.96
EMP-04014,Shift Allowance,1,15496.47
EMP-04014,Income Tax,2,20250.63
EMP-04014,Provident Fund,2,4412.05
EMP-04015,Meal Allowance,1,1614.66
EMP-04015,House Rent Allowance,1,733.15
EMP-04015,Remote Work Allowance,1,1779.45
EMP-04015,Professional Tax,2,656.3
EMP-04015,Gratuity Contribution,2,537.38
EMP-04015,Provident Fund,2,378.8
EMP-04015,Income Tax,2,1042.7
EMP-04016,Internet Allowance,1,11605.06
EMP-04016,House Rent Allowance,1,10208.55
EMP-04016,Travel Allowance,1,9231.2
EMP-04016,Income Tax,2,5435.06
EMP-04016,Professional Tax,2,4845.85
EMP-04016,Provident Fund,2,6840.91
EMP-04016,Gratuity Contribution,2,2699.56
EMP-04017,Shift Allowance,1,5447.39
EMP-04017,Transport Allowance,1,13456.43
EMP-04017,Travel Allowance,1,13338.62
EMP-04017,Remote Work Allowance,1,8836.35
EMP-04017,House Rent Allowance,1,3382.19
EMP-04017,Internet Allowance,1,4464.59
EMP-04017,Insurance,2,9602.54
EMP-04017,Gratuity Contribution,2,9486.99
EMP-04017,Income Tax,2,1659.79
EMP-04017,Provident Fund,2,2250.78
EMP-04018,Remote Work Allowance,1,9912.96
EMP-04018,Medical Allowance,1,4351.43
EMP-04018,Internet Allowance,1,7131.32
EMP-04018,Meal Allowance,1,3645.45
EMP-04018,Transport Allowance,1,2435.05
EMP-04018,Gratuity Contribution,2,4999.47
EMP-04018,Insurance,2,3953.79
EMP-04018,Income Tax,2,1215.12
EMP-04018,Professional Tax,2,7011.62
EMP-04019,House Rent Allowance,1,4941.28
EMP-04019,Remote Work Allowance,1,6601.03
EMP-04019,Travel Allowance,1,6658.23
EMP-04019,Internet Allowance,1,3049.59
EMP-04019,Shift Allowance,1,5077.91
EMP-04019,Medical Allowance,1,5365.57
EMP-04019,Professional Tax,2,4437.44
EMP-04019,Income Tax,2,2828.19
EMP-04020,Performance Allowance,1,5410.8
EMP-04020,Special Allowance,1,3843.1
EMP-04020,Medical Allowance,1,5500.97
EMP-04020,House Rent Allowance,1,1432.03
EMP-04020,Internet Allowance,1,1783.15
EMP-04020,Insurance,2,706.97
EMP-04020,Professional Tax,2,2546.92
EMP-04021,House Rent Allowance,1,1894.99
EMP-04021,Transport Allowance,1,6303.63
EMP-04021,Special Allowance,1,2306.59
EMP-04021,Provident Fund,2,7329.51
EMP-04021,Gratuity Contribution,2,2372.41
EMP-04021,Insurance,2,5403.99
EMP-04021,Income Tax,2,1649.08
EMP-04022,Travel Allowance,1,9888.06
EMP-04022,Internet Allowance,1,28141.48
EMP-04022,Meal Allowance,1,5911.72
EMP-04022,Provident Fund,2,13232.79
EMP-04022,Gratuity Contribution,2,19072.81
EMP-04022,Income Tax,2,14028.82
EMP-04023,House Rent Allowance,1,6812.61
EMP-04023,Travel Allowance,1,3297.99
EMP-04023,Meal Allowance,1,5599.89
EMP-04023,Performance Allowance,1,9416.67
EMP-04023,Transport Allowance,1,10981.92
EMP-04023,Medical Allowance,1,3068.82
EMP-04023,Professional Tax,2,3174.44
EMP-04023,Income Tax,2,3114.07
EMP-04023,Gratuity Contribution,2,3902.77
EMP-04023,Provident Fund,2,2467.49
EMP-04024,Shift Allowance,1,5029.91
EMP-04024,Internet Allowance,1,2624.01
EMP-04024,Meal Allowance,1,2008.93
EMP-04024,Insurance,2,2985.01
EMP-04024,Professional Tax,2,4444.6
EMP-04025,Transport Allowance,1,49146.01
EMP-04025,Meal Allowance,1,99210.14
EMP-04025,Travel Allowance,1,35487.78
EMP-04025,Special Allowance,1,20349.76
EMP-04025,Income Tax,2,73838.11
EMP-04025,Provident Fund,2,24526.47
EMP-04025,Insurance,2,14385.51
EMP-04026,Medical Allowance,1,13889.29
EMP-04026,Meal Allowance,1,8755.49
EMP-04026,Special Allowance,1,9391.87
EMP-04026,Insurance,2,4831.37
EMP-04026,Income Tax,2,2809.35
EMP-04026,Gratuity Contribution,2,7781.46
EMP-04027,Remote Work Allowance,1,5049.56
EMP-04027,Medical Allowance,1,4599.02
EMP-04027,Transport Allowance,1,1282.6
EMP-04027,Meal Allowance,1,2794.43
EMP-04027,Gratuity Contribution,2,1299.52
EMP-04027,Insurance,2,3993.4
EMP-04027,Income Tax,2,3074.94
EMP-04028,Internet Allowance,1,5044.34
EMP-04028,Remote Work Allowance,1,6585.27
EMP-04028,Travel Allowance,1,9563.82
EMP-04028,Professional Tax,2,4226.51
EMP-04028,Provident Fund,2,1779.25
EMP-04028,Gratuity Contribution,2,3440.51
EMP-04028,Income Tax,2,5878.23
EMP-04029,Meal Allowance,1,705.8
EMP-04029,Shift Allowance,1,2354.0
EMP-04029,Travel Allowance,1,1101.2
EMP-04029,Provident Fund,2,255.83
EMP-04029,Insurance,2,1364.59
EMP-04030,Travel Allowance,1,12014.19
EMP-04030,Internet Allowance,1,11379.83
EMP-04030,House Rent Allowance,1,8350.58
EMP-04030,Performance Allowance,1,3221.55
EMP-04030,Transport Allowance,1,8897.44
EMP-04030,Provident Fund,2,2695.77
EMP-04030,Insurance,2,4475.79
EMP-04030,Professional Tax,2,3645.61
EMP-04031,Medical Allowance,1,3055.02
EMP-04031,House Rent Allowance,1,1632.12
EMP-04031,Special Allowance,1,1045.33
EMP-04031,Travel Allowance,1,2890.69
EMP-04031,Remote Work Allowance,1,867.81
EMP-04031,Insurance,2,565.98
EMP-04031,Provident Fund,2,2391.32
EMP-04031,Professional Tax,2,534.59
EMP-04032,Medical Allowance,1,7049.83
EMP-04032,Remote Work Allowance,1,4283.43
EMP-04032,Transport Allowance,1,5707.46
EMP-04032,Special Allowance,1,2107.32
EMP-04032,Meal Allowance,1,8035.86
EMP-04032,Professional Tax,2,3324.28
EMP-04032,Provident Fund,2,1142.3
EMP-04032,Income Tax,2,4882.12
EMP-04033,Transport Allowance,1,2083.35
EMP-04033,Special Allowance,1,2410.99
EMP-04033,Shift Allowance,1,785.34
EMP-04033,House Rent Allowance,1,1264.6
EMP-04033,Remote Work Allowance,1,2145.62
EMP-04033,Insurance,2,253.87
EMP-04033,Provident Fund,2,1575.81
EMP-04034,Shift Allowance,1,17634.25
EMP-04034,Travel Allowance,1,8848.0
EMP-04034,Medical Allowance,1,4530.92
EMP-04034,Provident Fund,2,4238.81
EMP-04034,Insurance,2,8866.41
EMP-04034,Professional Tax,2,8278.82
EMP-04035,Special Allowance,1,2143.17
EMP-04035,Travel Allowance,1,6983.55
EMP-04035,Internet Allowance,1,9342.48
EMP-04035,Provident Fund,2,3806.32
EMP-04035,Professional Tax,2,4574.29
EMP-04035,Gratuity Contribution,2,5334.32
EMP-04036,Transport Allowance,1,2953.88
EMP-04036,Special Allowance,1,1810.86
EMP-04036,Internet Allowance,1,2577.49
EMP-04036,Medical Allowance,1,2041.92
EMP-04036,Professional Tax,2,1706.77
EMP-04036,Gratuity Contribution,2,594.6
EMP-04036,Income Tax,2,2849.74
EMP-04037,Remote Work Allowance,1,2979.81
EMP-04037,Medical Allowance,1,1833.54
EMP-04037,Performance Allowance,1,636.92
EMP-04037,Internet Allowance,1,1875.69
EMP-04037,Travel Allowance,1,2691.41
EMP-04037,Insurance,2,2041.41
EMP-04037,Income Tax,2,360.3
EMP-04038,Internet Allowance,1,3137.71
EMP-04038,Meal Allowance,1,2649.25
EMP-04038,Remote Work Allowance,1,2238.16
EMP-04038,Special Allowance,1,3367.19
EMP-04038,Medical Allowance,1,2908.58
EMP-04038,Performance Allowance,1,4849.09
EMP-04038,Provident Fund,2,4239.64
EMP-04038,Gratuity Contribution,2,4290.35
EMP-04039,Shift Allowance,1,27103.88
EMP-04039,House Rent Allowance,1,15521.08
EMP-04039,Special Allowance,1,35795.99
EMP-04039,Travel Allowance,1,45704.61
EMP-04039,Professional Tax,2,13254.14
EMP-04039,Income Tax,2,21947.26
EMP-04039,Provident Fund,2,19344.42
EMP-04040,House Rent Allowance,1,9208.21
EMP-04040,Shift Allowance,1,9089.67
EMP-04040,Performance Allowance,1,1852.94
EMP-04040,Remote Work Allowance,1,5281.11
EMP-04040,Travel Allowance,1,6770.12
EMP-04040,Medical Allowance,1,3566.12
EMP-04040,Income Tax,2,804.29
EMP-04040,Insurance,2,5582.62
EMP-04040,Professional Tax,2,1219.17
EMP-04040,Provident Fund,2,4519.3
EMP-04041,Medical Allowance,1,6560.29
EMP-04041,Special Allowance,1,6847.08
EMP-04041,Performance Allowance,1,2023.47
EMP-04041,Travel Allowance,1,5046.09
EMP-04041,House Rent Allowance,1,4235.22
EMP-04041,Income Tax,2,4345.66
EMP-04041,Insurance,2,1574.31
EMP-04042,Internet Allowance,1,9418.33
EMP-04042,Performance Allowance,1,9818.82
EMP-04042,Special Allowance,1,8919.58
EMP-04042,Provident Fund,2,6428.63
EMP-04042,Professional Tax,2,4513.0
EMP-04042,Insurance,2,2363.29
EMP-04042,Gratuity Contribution,2,1431.64
EMP-04043,Performance Allowance,1,466.66
EMP-04043,Shift Allowance,1,2060.0
EMP-04043,Remote Work Allowance,1,726.48
EMP-04043,Meal Allowance,1,2134.25
EMP-04043,Professional Tax,2,768.85
EMP-04043,Insurance,2,492.61
EMP-04044,Internet Allowance,1,48800.23
EMP-04044,Special Allowance,1,74022.1
EMP-04044,Remote Work Allowance,1,11715.69
EMP-04044,House Rent Allowance,1,48440.1
EMP-04044,Performance Allowance,1,61192.75
EMP-04044,Professional Tax,2,34183.16
EMP-04044,Income Tax,2,35667.52
EMP-04044,Gratuity Contribution,2,47065.66
EMP-04044,Provident Fund,2,50975.57
EMP-04045,Internet Allowance,1,6333.65
EMP-04045,House Rent Allowance,1,6905.21
EMP-04045,Meal Allowance,1,2657.66
EMP-04045,Shift Allowance,1,3027.33
EMP-04045,Professional Tax,2,4809.34
EMP-04045,Insurance,2,4899.72
EMP-04045,Provident Fund,2,1580.48
EMP-04045,Income Tax,2,1696.63
EMP-04046,Remote Work Allowance,1,7225.45
EMP-04046,Shift Allowance,1,3944.02
EMP-04046,Meal Allowance,1,4617.66
EMP-04046,House Rent Allowance,1,5090.11
EMP-04046,Performance Allowance,1,5133.22
EMP-04046,Income Tax,2,5090.51
EMP-04046,Provident Fund,2,4596.11
EMP-04046,Professional Tax,2,4037.2
EMP-04047,Meal Allowance,1,5068.24
EMP-04047,Internet Allowance,1,4827.66
EMP-04047,Medical Allowance,1,5413.54
EMP-04047,Performance Allowance,1,1553.59
EMP-04047,Provident Fund,2,2890.91
EMP-04047,Insurance,2,2432.93
EMP-04047,Professional Tax,2,3290.12
EMP-04048,Transport Allowance,1,1153.51
EMP-04048,Performance Allowance,1,949.16
EMP-04048,House Rent Allowance,1,1483.81
EMP-04048,Income Tax,2,950.4
EMP-04048,Professional Tax,2,731.31
EMP-04048,Gratuity Contribution,2,611.82
EMP-04049,Transport Allowance,1,8269.49
EMP-04049,Travel Allowance,1,9804.16
EMP-04049,Shift Allowance,1,2370.73
EMP-04049,Meal Allowance,1,9954.58
EMP-04049,Special Allowance,1,3708.4
EMP-04049,House Rent Allowance,1,7557.3
EMP-04049,Gratuity Contribution,2,1809.0
EMP-04049,Professional Tax,2,5807.63
EMP-04049,Income Tax,2,4577.53
EMP-04049,Provident Fund,2,6203.08
EMP-04050,Transport Allowance,1,8591.97
EMP-04050,House Rent Allowance,1,9460.83
EMP-04050,Remote Work Allowance,1,8130.27
EMP-04050,Shift Allowance,1,4951.9
EMP-04050,Internet Allowance,1,5041.45
EMP-04050,Travel Allowance,1,6147.55
EMP-04050,Gratuity Contribution,2,3020.42
EMP-04050,Provident Fund,2,5868.47
EMP-04050,Professional Tax,2,2493.13
EMP-04050,Income Tax,2,2996.36
EMP-04051,Meal Allowance,1,5790.89
EMP-04051,House Rent Allowance,1,3322.11
EMP-04051,Remote Work Allowance,1,5855.02
EMP-04051,Special Allowance,1,4882.79
EMP-04051,Performance Allowance,1,4641.33
EMP-04051,Internet Allowance,1,959.89
EMP-04051,Income Tax,2,2895.24
EMP-04051,Gratuity Contribution,2,3129.17
EMP-04051,Professional Tax,2,2016.78
EMP-04052,House Rent Allowance,1,2609.35
EMP-04052,Shift Allowance,1,4332.61
EMP-04052,Performance Allowance,1,4154.7
EMP-04052,Travel Allowance,1,3175.28
EMP-04052,Special Allowance,1,2073.5
EMP-04052,Provident Fund,2,1168.81
EMP-04052,Professional Tax,2,949.31
EMP-04053,Shift Allowance,1,9342.03
EMP-04053,Travel Allowance,1,16517.4
EMP-04053,Performance Allowance,1,17824.86
EMP-04053,Provident Fund,2,10032.39
EMP-04053,Gratuity Contribution,2,16192.95
EMP-04053,Professional Tax,2,14118.95
EMP-04053,Income Tax,2,10710.98
EMP-04054,Internet Allowance,1,1403.22
EMP-04054,Special Allowance,1,1390.72
EMP-04054,Remote Work Allowance,1,3273.92
EMP-04054,Gratuity Contribution,2,660.62
EMP-04054,Professional Tax,2,3075.31
EMP-04054,Income Tax,2,2672.32
EMP-04055,House Rent Allowance,1,4816.16
EMP-04055,Special Allowance,1,3060.73
EMP-04055,Shift Allowance,1,1443.03
EMP-04055,Transport Allowance,1,5310.15
EMP-04055,Meal Allowance,1,1567.98
EMP-04055,Provident Fund,2,2158.9
EMP-04055,Insurance,2,2213.67
EMP-04056,Performance Allowance,1,3439.31
EMP-04056,Remote Work Allowance,1,5935.26
EMP-04056,Special Allowance,1,1227.68
EMP-04056,Medical Allowance,1,2452.59
EMP-04056,Income Tax,2,2853.35
EMP-04056,Professional Tax,2,2303.03
EMP-04057,Transport Allowance,1,6150.05
EMP-04057,Shift Allowance,1,4236.65
EMP-04057,Special Allowance,1,5130.93
EMP-04057,Performance Allowance,1,7955.48
EMP-04057,Medical Allowance,1,6130.93
EMP-04057,Gratuity Contribution,2,795.01
EMP-04057,Insurance,2,959.65
EMP-04058,Medical Allowance,1,5998.48
EMP-04058,Transport Allowance,1,2661.52
EMP-04058,Meal Allowance,1,2862.31
EMP-04058,Shift Allowance,1,2904.45
EMP-04058,Gratuity Contribution,2,4446.45
EMP-04058,Provident Fund,2,2115.27
EMP-04059,Medical Allowance,1,6253.17
EMP-04059,Performance Allowance,1,5005.93
EMP-04059,Remote Work Allowance,1,4207.42
EMP-04059,Transport Allowance,1,8999.74
EMP-04059,Insurance,2,1083.4
EMP-04059,Income Tax,2,1985.6
EMP-04060,Transport Allowance,1,5548.91
EMP-04060,Shift Allowance,1,4773.8
EMP-04060,Meal Allowance,1,1891.98
EMP-04060,Remote Work Allowance,1,4159.74
EMP-04060,Insurance,2,687.19
EMP-04060,Income Tax,2,2339.54
EMP-04061,Shift Allowance,1,1866.45
EMP-04061,House Rent Allowance,1,4620.45
EMP-04061,Special Allowance,1,3326.27
EMP-04061,Internet Allowance,1,2585.77
EMP-04061,Insurance,2,3624.79
EMP-04061,Income Tax,2,660.24
EMP-04061,Gratuity Contribution,2,1643.57
EMP-04062,Meal Allowance,1,574.97
EMP-04062,Medical Allowance,1,2050.88
EMP-04062,Remote Work Allowance,1,1224.36
EMP-04062,Insurance,2,1192.61
EMP-04062,Income Tax,2,1663.29
EMP-04063,Medical Allowance,1,5776.79
EMP-04063,Travel Allowance,1,9214.22
EMP-04063,Meal Allowance,1,1777.11
EMP-04063,Transport Allowance,1,2885.25
EMP-04063,Professional Tax,2,3645.34
EMP-04063,Insurance,2,2773.73
EMP-04064,Medical Allowance,1,1348.85
EMP-04064,Performance Allowance,1,3049.71
EMP-04064,Travel Allowance,1,1178.16
EMP-04064,Remote Work Allowance,1,1664.24
EMP-04064,Transport Allowance,1,4290.59
EMP-04064,Professional Tax,2,1972.89
EMP-04064,Insurance,2,817.96
EMP-04064,Gratuity Contribution,2,894.27
EMP-04065,Transport Allowance,1,19854.61
EMP-04065,Remote Work Allowance,1,9367.44
EMP-04065,Performance Allowance,1,6140.53
EMP-04065,Meal Allowance,1,18836.98
EMP-04065,Income Tax,2,5391.75
EMP-04065,Provident Fund,2,6774.67
EMP-04065,Professional Tax,2,7301.83
EMP-04066,Special Allowance,1,840.49
EMP-04066,Internet Allowance,1,5800.28
EMP-04066,House Rent Allowance,1,2356.63
EMP-04066,Medical Allowance,1,1036.88
EMP-04066,Insurance,2,2802.64
EMP-04066,Professional Tax,2,2862.38
EMP-04066,Provident Fund,2,544.75
EMP-04066,Gratuity Contribution,2,2980.0
EMP-04067,Transport Allowance,1,3093.17
EMP-04067,Remote Work Allowance,1,1746.37
EMP-04067,Special Allowance,1,2146.41
EMP-04067,Internet Allowance,1,5833.79
EMP-04067,Insurance,2,3171.35
EMP-04067,Gratuity Contribution,2,485.8
EMP-04067,Provident Fund,2,2355.13
EMP-04068,Internet Allowance,1,2789.26
EMP-04068,Special Allowance,1,2423.86
EMP-04068,Medical Allowance,1,8922.3
EMP-04068,Remote Work Allowance,1,6909.64
EMP-04068,Performance Allowance,1,8101.84
EMP-04068,Gratuity Contribution,2,5288.77
EMP-04068,Income Tax,2,829.95
EMP-04068,Insurance,2,1436.43
EMP-04068,Professional Tax,2,4440.27
EMP-04069,Meal Allowance,1,1033.98
EMP-04069,Shift Allowance,1,1959.63
EMP-04069,Performance Allowance,1,5696.44
EMP-04069,Professional Tax,2,2778.14
EMP-04069,Income Tax,2,2695.54
EMP-04070,Medical Allowance,1,20568.6
EMP-04070,Shift Allowance,1,15795.21
EMP-04070,Remote Work Allowance,1,4653.79
EMP-04070,Performance Allowance,1,19782.99
EMP-04070,Special Allowance,1,18185.42
EMP-04070,Provident Fund,2,14083.38
EMP-04070,Income Tax,2,4403.2
EMP-04070,Gratuity Contribution,2,2137.18
EMP-04070,Insurance,2,11042.31
EMP-04071,Transport Allowance,1,1357.14
EMP-04071,Remote Work Allowance,1,432.22
EMP-04071,Meal Allowance,1,382.54
EMP-04071,Travel Allowance,1,1000.37
EMP-04071,Medical Allowance,1,2151.02
EMP-04071,Insurance,2,1386.57
EMP-04071,Professional Tax,2,463.33
EMP-04071,Gratuity Contribution,2,663.74
EMP-04072,Performance Allowance,1,15858.25
EMP-04072,House Rent Allowance,1,3349.21
EMP-04072,Internet Allowance,1,17678.49
EMP-04072,Medical Allowance,1,10433.08
EMP-04072,Transport Allowance,1,3811.31
EMP-04072,Provident Fund,2,9644.75
EMP-04072,Insurance,2,7987.72
EMP-04073,Performance Allowance,1,1336.06
EMP-04073,Internet Allowance,1,2081.27
EMP-04073,Travel Allowance,1,2141.9
EMP-04073,Income Tax,2,769.29
EMP-04073,Provident Fund,2,2603.13
EMP-04073,Professional Tax,2,3128.47
EMP-04073,Gratuity Contribution,2,522.62
EMP-04074,Remote Work Allowance,1,8915.8
EMP-04074,Travel Allowance,1,15448.82
EMP-04074,Special Allowance,1,16236.03
EMP-04074,Meal Allowance,1,14589.12
EMP-04074,Performance Allowance,1,12103.05
EMP-04074,Medical Allowance,1,10360.99
EMP-04074,Professional Tax,2,8435.48
EMP-04074,Provident Fund,2,2393.16
EMP-04074,Income Tax,2,9927.57
EMP-04074,Gratuity Contribution,2,5333.48
EMP-04075,House Rent Allowance,1,4374.78
EMP-04075,Meal Allowance,1,4462.89
EMP-04075,Performance Allowance,1,5103.57
EMP-04075,Medical Allowance,1,2144.79
EMP-04075,Income Tax,2,625.12
EMP-04075,Insurance,2,2663.96
EMP-04075,Gratuity Contribution,2,3650.92
EMP-04075,Professional Tax,2,429.36
EMP-04076,Internet Allowance,1,6136.66
EMP-04076,House Rent Allowance,1,9035.26
EMP-04076,Shift Allowance,1,18782.45
EMP-04076,Performance Allowance,1,15615.91
EMP-04076,Medical Allowance,1,20899.74
EMP-04076,Gratuity Contribution,2,12508.97
EMP-04076,Provident Fund,2,4168.83
EMP-04076,Income Tax,2,10339.03
EMP-04076,Insurance,2,10265.07
EMP-04077,Medical Allowance,1,3286.18
EMP-04077,Remote Work Allowance,1,3312.06
EMP-04077,Meal Allowance,1,4588.35
EMP-04077,Performance Allowance,1,4256.1
EMP-04077,Provident Fund,2,2963.9
EMP-04077,Insurance,2,5090.25
EMP-04078,Meal Allowance,1,6961.18
EMP-04078,Special Allowance,1,9083.12
EMP-04078,Performance Allowance,1,10665.41
EMP-04078,Transport Allowance,1,4431.57
EMP-04078,Travel Allowance,1,5810.57
EMP-04078,Internet Allowance,1,6812.99
EMP-04078,Professional Tax,2,1747.23
EMP-04078,Gratuity Contribution,2,4344.8
EMP-04078,Provident Fund,2,3735.0
EMP-04079,Travel Allowance,1,4331.7
EMP-04079,Transport Allowance,1,5834.58
EMP-04079,Meal Allowance,1,7243.51
EMP-04079,Special Allowance,1,2451.32
EMP-04079,Shift Allowance,1,3044.9
EMP-04079,Provident Fund,2,4647.45
EMP-04079,Gratuity Contribution,2,3273.77
EMP-04079,Income Tax,2,3143.88
EMP-04079,Professional Tax,2,1784.7
EMP-04080,Remote Work Allowance,1,4105.17
EMP-04080,Performance Allowance,1,3112.79
EMP-04080,Medical Allowance,1,7674.01
EMP-04080,Income Tax,2,3613.32
EMP-04080,Insurance,2,1826.13
EMP-04080,Provident Fund,2,3312.2
EMP-04081,Remote Work Allowance,1,21824.08
EMP-04081,Travel Allowance,1,7303.35
EMP-04081,Performance Allowance,1,23242.79
EMP-04081,Shift Allowance,1,31374.05
EMP-04081,Provident Fund,2,5465.83
EMP-04081,Income Tax,2,3177.51
EMP-04082,Shift Allowance,1,9858.56
EMP-04082,Remote Work Allowance,1,9392.41
EMP-04082,Internet Allowance,1,3951.78
EMP-04082,House Rent Allowance,1,5667.51
EMP-04082,Travel Allowance,1,7415.31
EMP-04082,Medical Allowance,1,1537.2
EMP-04082,Professional Tax,2,3799.7
EMP-04082,Insurance,2,1087.41
EMP-04083,Transport Allowance,1,4490.92
EMP-04083,Shift Allowance,1,4121.88
EMP-04083,Special Allowance,1,1165.62
EMP-04083,Medical Allowance,1,4614.9
EMP-04083,Meal Allowance,1,5126.86
EMP-04083,Performance Allowance,1,5000.06
EMP-04083,Gratuity Contribution,2,2146.72
EMP-04083,Income Tax,2,2092.48
EMP-04083,Provident Fund,2,1838.03
EMP-04084,Special Allowance,1,27528.83
EMP-04084,Performance Allowance,1,16696.04
EMP-04084,House Rent Allowance,1,9435.55
EMP-04084,Transport Allowance,1,12286.53
EMP-04084,Professional Tax,2,4573.36
EMP-04084,Insurance,2,20246.72
EMP-04084,Gratuity Contribution,2,18832.74
EMP-04084,Income Tax,2,13239.44
EMP-04085,Remote Work Allowance,1,2836.05
EMP-04085,Meal Allowance,1,6542.62
EMP-04085,Internet Allowance,1,2710.38
EMP-04085,Insurance,2,3837.24
EMP-04085,Provident Fund,2,1637.18
EMP-04085,Income Tax,2,3937.25
EMP-04085,Professional Tax,2,3573.91
EMP-04086,Internet Allowance,1,3364.31
EMP-04086,Remote Work Allowance,1,1467.55
EMP-04086,Performance Allowance,1,2309.06
EMP-04086,Medical Allowance,1,2858.99
EMP-04086,Transport Allowance,1,1499.59
EMP-04086,Insurance,2,413.65
EMP-04086,Provident Fund,2,2547.24
EMP-04087,Shift Allowance,1,5304.19
EMP-04087,Transport Allowance,1,27663.95
EMP-04087,House Rent Allowance,1,31659.48
EMP-04087,Remote Work Allowance,1,28433.87
EMP-04087,Provident Fund,2,10766.01
EMP-04087,Professional Tax,2,18466.67
EMP-04088,Medical Allowance,1,3234.41
EMP-04088,Travel Allowance,1,4361.12
EMP-04088,Remote Work Allowance,1,3393.88
EMP-04088,Gratuity Contribution,2,3260.08
EMP-04088,Provident Fund,2,2336.81
EMP-04088,Income Tax,2,539.15
EMP-04089,Performance Allowance,1,1702.22
EMP-04089,Internet Allowance,1,2540.17
EMP-04089,Remote Work Allowance,1,1345.9
EMP-04089,Provident Fund,2,1037.37
EMP-04089,Insurance,2,1084.44
EMP-04090,Special Allowance,1,304.84
EMP-04090,Transport Allowance,1,1170.47
EMP-04090,Travel Allowance,1,1570.97
EMP-04090,Insurance,2,1120.32
EMP-04090,Professional Tax,2,553.06
EMP-04090,Income Tax,2,1227.7
EMP-04090,Gratuity Contribution,2,974.9
EMP-04091,Remote Work Allowance,1,10519.29
EMP-04091,Internet Allowance,1,5431.49
EMP-04091,Transport Allowance,1,12483.41
EMP-04091,Meal Allowance,1,2354.67
EMP-04091,Special Allowance,1,1925.15
EMP-04091,Insurance,2,5426.48
EMP-04091,Gratuity Contribution,2,5015.91
EMP-04092,Transport Allowance,1,9827.35
EMP-04092,Internet Allowance,1,12612.61
EMP-04092,Special Allowance,1,11365.61
EMP-04092,Shift Allowance,1,12363.85
EMP-04092,Performance Allowance,1,11960.24
EMP-04092,Professional Tax,2,7486.27
EMP-04092,Income Tax,2,8541.84
EMP-04092,Gratuity Contribution,2,3254.2
EMP-04092,Insurance,2,2983.93
EMP-04093,Special Allowance,1,13033.79
EMP-04093,House Rent Allowance,1,19837.47
EMP-04093,Performance Allowance,1,6979.86
EMP-04093,Provident Fund,2,11663.16
EMP-04093,Income Tax,2,11724.72
EMP-04094,House Rent Allowance,1,8504.92
EMP-04094,Internet Allowance,1,2985.46
EMP-04094,Remote Work Allowance,1,5392.8
EMP-04094,Transport Allowance,1,5410.61
EMP-04094,Special Allowance,1,9996.42
EMP-04094,Performance Allowance,1,9402.83
EMP-04094,Provident Fund,2,3995.87
EMP-04094,Income Tax,2,1115.11
EMP-04094,Gratuity Contribution,2,6936.19
